50	20	20	50																																														
																																																	
0	49	14	0	0	0	18	0	0	0	36	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	34	41	31	0	0	11	0	0	25	26	0	0	0	0	0	0	0	0	0	0	0	0	0
46	0	47	0	0	16	0	47	0	0	24	32	0	0	0	0	0	0	0	0	0	0	0	0	33	35	40	36	0	0	0	0	15	0	0	0	45	0	36	39	0	0	0	48	0	37	0	0	41	0
0	40	0	40	0	0	44	0	19	0	0	0	0	0	35	16	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	18	0	0	0	0	0	46	0	0	25
0	0	0	0	34	0	46	37	0	26	0	44	0	0	0	0	0	0	21	22	30	0	0	0	38	49	0	0	22	0	0	0	49	0	0	0	0	0	0	0	0	41	21	0	0	16	0	39	0	0
32	13	12	0	42	25	45	0	0	0	38	0	0	0	0	45	38	0	0	0	0	0	0	0	0	38	0	0	31	0	0	0	0	0	37	45	49	0	0	50	0	39	0	0	0	12	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	22	0	16	0	11	0	0	0	20	44	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	21	27	0	0	44	48	0	0	0	0	0	0
0	0	0	42	0	0	46	0	0	0	0	0	0	0	0	49	0	0	12	0	49	0	0	0	0	0	0	0	0	24	0	0	31	0	0	42	0	0	0	0	0	28	23	0	25	38	47	0	0	0
0	0	14	0	0	15	11	0	0	0	0	0	0	0	0	0	10	0	46	43	0	0	0	46	0	0	50	18	0	34	0	0	0	48	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	47	24	0	10	0	0	17	45	0	0	17	22	0	0	36	0	0	0	0	37	43	0	0	10	0	0	0	0	0	0	24	0	0	0	10	0	32	24	0	0	0	0	0	0
0	0	0	0	0	0	15	0	0	0	47	0	45	0	0	0	0	0	10	37	0	0	0	50	49	0	0	0	0	0	13	0	10	0	37	0	0	41	12	0	35	0	0	38	13	0	48	0	0	0
0	0	0	0	0	0	0	0	0	0	37	0	41	42	20	0	0	45	0	0	0	0	0	0	36	0	42	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0
0	43	31	0	0	0	0	0	0	42	0	0	47	0	25	0	0	0	0	0	0	14	39	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	33
10	0	0	0	0	0	34	0	0	0	11	0	0	0	0	0	0	49	0	0	47	0	0	0	33	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
0	48	0	0	39	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	26	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	38	10	0	0	0	0
0	0	0	0	46	0	0	0	0	0	0	40	43	27	0	42	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	48	0	0	0	16	0	0
0	49	0	0	0	22	0	0	0	38	24	0	41	0	0	22	0	13	0	0	0	0	0	0	0	0	42	0	0	0	0	0	13	23	42	0	0	0	0	45	25	0	0	0	0	0	0	0	0	20
