50	10	10	50																																														
																																																	
27	0	0	0	0	30	0	0	0	49	0	0	49	34	0	0	0	0	32	0	0	0	48	0	15	28	37	0	0	0	0	10	0	0	0	0	0	0	36	0	0	13	0	30	0	0	0	0	18	0
0	0	0	0	0	0	29	0	0	18	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	26	0	0	0	34	0	0	0	47	0	0	37	15	26	0	0	0	0	0	0	0	42	0	0
48	30	0	50	0	31	0	0	48	0	0	0	39	25	0	0	0	41	46	30	0	0	0	13	28	19	13	0	36	0	0	0	36	0	39	0	0	0	0	0	0	0	16	44	0	0	0	0	0	0
31	0	0	0	0	0	0	0	36	27	0	0	27	0	0	0	0	27	0	26	46	22	13	35	19	0	0	17	45	0	34	0	0	0	0	0	0	0	39	48	0	0	0	0	0	0	40	0	0	34
0	0	0	37	33	0	45	15	0	0	0	0	50	0	0	21	0	0	41	0	36	0	0	0	0	0	14	0	0	0	0	0	0	38	0	0	0	0	50	45	0	0	0	0	0	0	27	0	0	0
23	0	0	0	11	0	0	0	0	0	38	0	0	0	0	0	10	0	14	0	23	0	37	0	0	0	0	42	0	0	24	0	0	0	0	0	0	0	0	0	15	0	0	0	0	18	0	0	0	0
0	0	0	0	40	25	0	0	0	0	0	29	0	0	0	0	0	32	0	0	0	0	0	12	0	38	0	34	22	0	0	0	0	32	0	0	0	0	0	0	26	0	0	0	0	0	0	39	0	0
11	0	24	0	38	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	28	0	36	0	0	0	50	0	47	0	0	26	39	0	0	0	0	0	16	0	31	0
0	21	0	0	0	0	0	0	0	0	0	48	15	0	0	0	0	50	0	19	0	0	0	12	0	0	0	0	0	0	0	0	0	0	24	0	0	40	0	0	0	0	0	0	0	49	0	0	0	0
0	0	0	29	10	0	42	0	0	47	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	31	0	0	10	27	49	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	19	0	0
0	0	14	0	46	0	0	0	43	0	0	0	43	0	37	0	33	0	0	36	0	0	0	0	0	44	0	18	0	0	0	0	0	0	0	0	17	0	12	0	0	0	0	0	0	0	0	0	0	12
16	0	29	0	0	0	0	0	0	14	0	0	0	0	0	41	0	0	0	0	0	0	0	0	37	47	0	0	45	31	0	0	0	0	0	0	0	0	0	27	42	0	0	30	48	31	15	0	0	0
0	0	0	16	0	0	47	0	0	0	0	0	0	25	36	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	18	0	0	0	0	0	0	33	0	0	19	0	0	19	0	45	38
