50	30	30	50																																														
																																																	
0	0	29	0	0	15	39	0	0	0	0	0	0	0	46	0	0	0	0	0	0	19	0	49	0	0	0	32	0	0	49	24	35	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	34
0	0	0	0	29	40	30	30	18	17	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	26	0	37	0	0	0	19	0	0	0	0	0
0	21	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	36	40	0	41	0	0	0	0	0	0	0	0	0	0	29	26	0	0	15	0	0	44	0	0	0	14	0	45	0
0	0	0	0	0	48	28	17	0	16	0	0	0	0	46	0	26	0	0	19	0	0	0	0	29	0	25	0	0	0	45	0	25	0	20	0	0	0	0	0	0	27	0	23	0	0	0	35	28	0
0	10	0	0	0	0	15	48	41	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	35	0	12	0	0	0	0	0	39	12	0	32	42	17	0	0	10	0	0	0	0	0	0	0
0	0	0	0	0	14	0	0	0	0	0	21	39	0	31	0	38	0	0	39	0	12	0	0	0	0	0	0	12	0	47	0	0	0	18	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
0	0	48	0	0	0	0	0	0	46	0	0	0	18	0	0	38	0	0	0	38	31	0	0	0	0	47	0	0	49	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
0	0	0	0	0	0	0	0	19	0	0	0	0	24	0	0	36	0	46	0	35	0	0	0	0	50	0	46	40	0	0	20	48	0	0	0	0	0	0	14	0	0	21	0	0	0	30	0	0	0
24	35	0	50	0	0	25	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	12	13	0	0	29	0	0	0	38	0	20	0	0	0	0	29	0	21	0	36	0
22	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	50	0	16	0	18	0	0	0	0	0	44	0	0	0	0	50	0	0	27	0	0	0	41	0	0	0	0	45	0	10
0	33	0	32	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	48	0	0	15	44	0	0	0	0	0	19	0	0	0	20	0	0	0	0	21	48	0	0	34	0	0	0	0	0	0	45
0	0	35	0	17	0	0	0	0	0	0	39	46	12	0	44	0	0	0	0	0	0	35	0	0	0	0	0	0	0	41	0	42	0	45	0	26	21	0	25	0	0	0	0	0	0	0	0	0	0
0	0	19	0	0	33	43	18	0	15	0	0	0	0	0	0	0	0	33	0	0	0	0	36	0	0	0	47	0	0	0	0	0	15	0	0	0	0	0	50	45	11	45	0	0	12	11	0	0	30
0	0	0	0	0	0	0	0	0	0	0	15	0	42	0	0	0	0	27	0	0	42	0	16	49	0	0	31	0	0	0	0	0	0	0	0	37	0	0	0	29	0	33	0	0	0	0	26	0	0
0	0	0	0	50	17	0	12	0	48	24	0	0	0	0	0	39	0	0	0	49	0	37	40	0	0	0	40	0	0	0	20	26	0	0	21	46	45	0	0	0	39	0	0	0	0	0	0	0	0
0	35	0	0	0	0	24	0	43	0	0	0	0	0	0	23	0	0	47	0	0	0	0	0	40	0	0	0	0	0	0	0	0	41	42	0	0	25	0	26	28	46	0	0	0	0	0	39	0	0
32	19	33	0	0	0	0	0	0	0	0	0	13	0	47	0	0	43	18	0	0	0	0	0	0	31	0	0	0	0	0	30	0	0	0	0	0	12	0	33	0	0	0	0	0	0	0	0	0	46
0	0	0	38	41	0	0	0	11	0	0	0	0	32	0	0	0	0	0	41	20	0	0	0	0	0	0	22	0	0	37	0	31	43	0	38	0	0	0	0	0	0	0	0	0	43	0	0	0	0
0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	33	0	0	15	23	0	0	0	24	26	0	0	49	31	0	18	12	30	0	0	0	42	0	0	0	0	24
0	0	0	0	49	24	0	0	37	0	0	25	0	0	0	23	36	23	0	21	0	17	17	0	0	0	0	0	0	0	0	42	0	35	21	0	32	37	24	0	0	38	0	16	0	39	0	32	36	10
0	0	0	0	0	0	45	0	0	0	0	0	41	19	0	0	0	0	0	35	0	0	32	0	0	0	0	22	0	29	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	22	39
0	0	0	0	0	0	10	0	0	0	0	16	0	29	0	0	0	0	35	0	0	0	0	14	19	0	0	0	0	0	0	41	18	37	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	45	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	37	0	0	37	20	24	0	12	0
0	35	0	10	35	0	25	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	27	26	0	0	0	0	0	0	15	0	0	0	0	46	0	18	18	0	0	0
23	19	0	0	45	0	0	39	0	0	0	0	0	0	0	0	49	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	37	14	42	37	0	14
0	0	0	0	24	0	0	0	37	0	19	0	0	48	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	48	0	15	38	0	0	0	0	0	0	0	0	17	36	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	21	0	16	0	0	0	0	0	36	0	27	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	28	0	12	0	47	0	46
0	0	0	0	0	46	12	0	0	0	50	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	47	0	44	0	0	0	0
0	0	0	14	45	0	0	0	0	48	0	0	0	0	20	48	0	20	0	38	0	26	20	0	24	0	0	0	0	39	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	24	0	0	0	0
46	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	49	33	0	12	0	25	0	0	0	49	0	0	14	0	0	0	0	0	19	37	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	34	0	34	0	0	0	0	0	0	0	0	25	0	20	0	0	0	0	0	0	0	0	18	49	0	0	0	0
37	0	0	0	0	0	0	0	12	0	0	0	32	39	0	0	0	0	37	37	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	45	17	0	0	48	0	0	0	0	41	36	0	0	0
32	0	0	0	0	0	0	0	0	0	0	0	23	0	0	35	0	48	12	25	24	0	0	0	0	0	0	50	0	0	0	0	0	0	19	0	0	0	29	47	0	0	0	0	12	0	0	0	0	0
0	0	0	31	31	0	0	0	0	0	0	28	23	41	0	38	17	0	24	33	0	0	0	0	0	11	50	0	0	0	0	0	0	0	39	0	38	0	0	0	0	0	0	15	50	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	31	0	0	0	0	0	0	0	15	38	28	0	0	34	17	0	24	0	0	0	18	0	0	0	0	0	19	0	0	0	0	0	0
