100	30	30	100																																																																																																
																																																																																																			
0	22	0	0	0	16	0	13	0	0	0	0	30	21	0	0	0	0	28	0	0	0	0	0	0	0	23	0	42	0	0	0	0	23	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	45	0	48	0	0	0	0	0	0	42	50	0	0	0	0	34	0	0	0	0	0	0	47	0	0	24	0	0	0	32	32	0	43	29	0	0	18	0	0	24	0	0	0	28
35	0	0	0	0	0	0	46	0	0	0	18	25	0	0	0	0	0	0	0	0	18	34	0	0	0	0	0	0	45	29	48	0	31	0	0	0	0	0	0	44	0	0	0	0	0	0	48	0	0	0	49	11	0	0	18	0	0	0	0	25	14	0	0	0	0	0	0	0	0	0	32	0	40	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	50	0	0	0	0	44	0	0	38	0
0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	17	0	0	23	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	18	40	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	27	0	31	36	0	0	0	0	0	0	23	0	0	0	0	20	0	0	0	0	37	16	25	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	23	0	32	19	28	0	0	0	0	0
0	0	0	11	0	0	16	0	0	40	0	0	0	0	0	0	0	0	0	42	14	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	35	0	0	0	10	50	0	0	0	0	22	33	41	46	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	49	0	0	0	44	32	0	0	0	0	0	0	23	0	0	42	0	0	0	0	0	0	0	0	0	33	0	36
0	0	48	0	44	0	36	16	0	0	0	14	0	0	0	0	35	12	0	0	0	48	0	0	0	0	0	0	0	0	42	15	0	0	0	0	0	0	0	0	16	0	0	0	0	0	29	30	45	0	0	0	12	0	0	16	0	0	0	0	0	0	0	17	0	0	32	0	0	22	0	0	0	24	41	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	49	0	0	0	0	0	0	0
0	0	0	0	0	39	0	22	0	0	0	0	0	48	0	22	44	0	0	0	0	10	0	0	0	50	0	22	10	0	37	28	0	0	0	0	43	50	0	0	0	0	0	27	0	0	36	0	0	0	0	18	15	0	17	37	0	0	0	29	0	0	0	0	0	48	0	0	27	36	0	0	0	36	0	0	0	0	36	0	0	17	27	0	0	0	18	0	0	0	41	0	16	0	0	34	0	0	0	0
0	26	0	0	0	44	0	0	0	27	34	17	0	0	0	0	0	0	31	29	0	21	0	0	0	41	0	0	0	0	0	0	29	35	0	0	0	40	40	0	0	0	0	41	0	35	30	49	0	0	37	0	0	0	0	0	16	36	0	11	0	0	0	0	0	47	44	0	0	0	0	25	0	0	0	43	0	47	0	0	11	15	0	0	0	0	0	0	0	39	0	45	0	11	0	0	34	0	0	0
0	0	30	45	0	0	0	12	0	49	0	0	0	28	0	0	0	0	0	0	0	0	0	29	0	0	0	0	36	0	0	0	23	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	17	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	28	29	0	29	40	0	0	0	0	14	0	0	0	22	0	0	46	0	0
0	0	0	13	0	0	37	0	0	0	0	33	0	31	0	0	0	16	0	42	0	25	0	0	28	0	0	12	0	0	0	28	10	0	0	47	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	19	0	11	0	0	11	0	0	0	0	0	17	0	15	10	26	0	10	0	0	0	0	0	0	0	0	0	26
0	0	0	0	47	0	0	0	0	0	43	0	11	0	0	0	0	48	0	23	0	0	11	0	23	0	0	28	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	46	0	49	0	0	0	41	0	36	0	0	0	0	48	0	27	44	0	0	10	43	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	48	0	28	0	0	0	26	0	0	39
