75	10	10	75																																																																							
																																																																										
0	0	21	48	42	45	20	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	34	0	11	0	0	0	0	50	0	10	0	0	39	0	0	0	30	0	23	15	48	27	0	0	0	0	36	0	0	0	0	0	0	0	0	0	37	28	0	0	50	29	49	0
0	29	0	0	38	0	25	0	25	0	0	0	0	33	43	0	28	0	0	0	24	0	0	0	42	19	0	0	50	0	0	0	50	0	0	0	22	0	0	37	0	30	0	0	0	20	40	0	0	0	0	0	28	0	21	0	14	0	0	0	0	31	0	0	0	0	0	0	29	0	0	0	0	0	36
0	16	0	0	0	0	0	0	0	0	48	16	0	0	12	0	0	0	0	0	0	0	0	0	0	0	50	38	18	0	0	0	0	0	42	18	48	0	42	33	0	49	10	0	37	14	0	0	17	0	0	0	0	0	13	0	0	34	0	16	0	0	45	0	0	0	43	0	0	49	0	0	0	0	0
0	0	0	0	0	24	0	0	0	27	0	12	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	45	0	25	0	19	25	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	21	0	29	20	0	0	0	0	0
0	32	17	42	0	0	27	0	14	31	0	0	0	38	0	17	0	39	29	0	21	0	43	0	0	18	0	0	0	27	0	0	0	0	0	0	25	0	0	0	0	25	0	15	0	0	0	10	0	0	21	38	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	48	0	0	30	0	0	38
0	0	0	0	0	21	0	0	0	0	0	0	19	0	0	22	0	0	0	0	24	0	0	0	0	0	0	19	0	0	0	37	0	18	0	0	0	0	16	0	0	38	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	28	17	0	0	32	0	0	0	48	13	0	0	0	0	0	0	0
40	0	0	18	0	0	0	0	0	0	0	0	40	40	0	0	0	44	47	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	37	0	33	23	0	0	0	0	16	0	22	0	22	11	0	0	17	0	26	0	43	0	0	0	0	0	38	0	47	0	29	13	0	0	0	0	0	0	0	0	23
0	0	0	0	0	0	0	0	0	0	0	11	28	42	45	0	0	0	0	0	0	0	0	32	24	34	0	0	0	0	0	0	0	0	0	50	0	0	0	0	36	0	46	0	0	10	0	0	0	45	16	28	0	0	0	16	11	45	0	0	0	49	0	0	0	34	18	0	0	0	0	0	0	0	37
29	0	0	0	13	0	31	42	38	0	0	0	34	0	0	0	0	0	0	38	0	20	49	0	0	0	0	49	0	0	44	10	0	0	0	0	0	0	20	14	0	0	0	0	0	0	0	0	0	22	0	50	0	0	0	0	0	0	49	0	0	0	44	0	0	0	0	0	0	0	0	10	0	30	0
0	0	15	38	0	0	0	38	0	0	0	0	0	39	0	0	29	0	23	49	0	0	0	0	0	0	0	0	0	17	0	33	0	0	0	0	0	50	35	0	0	0	0	0	0	0	0	0	39	0	0	0	17	0	34	0	0	0	0	0	0	0	22	0	16	19	0	17	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	37	50	0	0	0	0	37	25	0	0	0	10	0	38	0	17	0	16	31	49	35	0	0	0	0	0	0	0	0	23	0	0	0	0	20	0	0	32	0	14	0	0	0	0	0	0	0	0	0	0	39	24	0	0	0	0	0	0	0	0	0	44	40	30	0	42
0	0	0	0	0	0	0	21	0	0	19	0	0	0	0	0	27	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	42	0	0	0	0	40	0	35	0	42	0	0	0	0	35	36	19	0	36	0	0	0	20	0	0	0	0	0	28	0	0	0	0	0	20	31	0	0
0	0	0	34	0	0	0	33	0	26	0	0	35	14	29	0	0	0	42	0	10	12	0	0	0	0	0	24	10	0	0	38	0	0	0	21	0	0	0	36	0	22	17	0	0	0	0	12	0	0	15	0	45	0	0	0	0	0	0	0	0	20	0	0	0	43	0	0	0	33	0	24	0	0	0
0	0	0	0	0	32	0	37	10	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	17	0	0	0	44	19	29	0	37	38	0	0	33	41	0	0	0	30	0	27	43	0	0	0	0	0	0	0	0	0	30	0	39	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	19
0	0	29	0	0	41	25	0	23	0	24	0	0	26	0	0	22	17	0	0	0	39	0	0	0	0	0	18	0	0	0	47	0	0	0	0	0	0	0	0	0	0	20	0	0	31	0	0	0	42	31	0	39	0	0	0	0	43	17	0	50	0	0	0	35	0	0	0	35	0	0	16	49	0	0
34	0	0	0	0	11	21	0	0	0	0	0	10	0	40	49	0	0	0	0	0	0	12	0	0	0	0	0	0	23	0	37	45	0	10	32	0	35	0	0	44	0	0	0	0	0	0	0	0	35	0	0	0	27	20	0	48	0	0	23	35	0	0	0	46	30	0	0	13	0	0	0	0	26	36
0	16	0	0	41	0	0	0	0	34	0	0	0	0	0	0	41	0	0	29	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	19	0	0	0	0	31	0	11	0	48	0	0	0	0	0	0	42	0	22	0	0	0	36	0	0	0	0	12	37	0	18	29	0	50	0	0	37	0
18	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	17	0	11	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	32	0	21	0	0	0	0	27	21	32	0	0	0	31	34	0	0	0	0	38	0	0	32	0	0	0	13	0	0	0	0	0
0	0	0	0	0	0	0	0	0	18	40	0	0	0	0	0	39	0	37	0	0	0	35	0	38	0	0	0	0	0	0	0	0	0	0	19	0	30	28	0	0	0	12	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	50	0	20	0	0	0	0	20	0	0	0	0	0	0	0
0	0	43	0	0	0	0	36	0	0	0	39	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	29	0	28	0	10	47	0	0	20	0	35	10	0	0	0	50	0	0	0	0	0	0	0	0	50	0	19	0	0	0	0	0	28	41	0	24	0	0	0	0	0	0
0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	36	0	0	0	0	49	0	27	0	37	14	0	39	0	0	37	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
26	24	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	13	0	0	0	0	47	0	23	0	0	46	0	43	0	0	22	0	0	0	0	0	0	28	0	30	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	14	0	15	0	0	0
0	12	0	0	0	0	0	0	17	0	22	14	0	0	23	0	0	0	0	0	0	0	42	26	0	45	31	0	0	0	47	0	0	0	0	46	0	0	0	0	0	0	41	0	0	0	17	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	47	0	0	0	0	31	0	0	0	25	0	0
0	0	0	0	0	43	0	0	0	0	0	0	49	0	0	0	48	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	17	0	0	0	21	0	0	0	0	0	0	0	0	29	0	0	46	0	34	0	0	44	0	35	0	0	0	0	48	45	0	0	46	0	0	0	28
